000773,33.86,22:50:18,263
001709,33.95,22:49:23,264
004809,33.63,22:49:16,266
003145,33.98,22:49:58,262
003442,33.64,22:49:53,265
001676,34.13,22:50:10,261
002261,34.11,22:49:48,261
000333,33.86,22:50:05,264
005009,33.99,22:50:07,264
005066,34.06,22:50:07,263
002618,33.56,22:50:07,267
004374,33.81,22:50:07,265
005760,33.79,22:50:07,265
000487,33.51,22:50:07,267
004431,34.06,22:50:28,263
004189,33.56,22:49:54,265
000113,34.07,22:49:48,262
003402,34.00,22:50:28,263
003780,34.03,22:50:28,263
002081,33.62,22:49:46,266
000476,34.06,22:49:28,262
005399,33.88,22:49:31,264
004071,34.02,22:49:31,263
006052,33.56,22:49:21,266
005976,33.78,22:49:31,265
001207,34.08,22:49:00,262
005713,33.91,22:49:19,265
004525,33.92,22:49:19,265
002711,34.08,22:49:19,263
002300,33.94,22:49:19,264
005348,33.80,22:49:19,265
004478,34.00,22:49:19,264
002232,34.06,22:50:21,261
004302,33.92,22:50:23,264
004592,34.09,22:50:23,262
005281,33.96,22:50:23,263
003473,33.91,22:50:20,263
002223,33.99,22:49:43,263
005054,34.04,22:50:23,263
002234,33.84,22:49:21,264
000370,34.00,22:48:54,263
000066,33.56,22:48:24,267
005414,33.85,22:49:21,264
004726,33.88,22:50:23,264
002092,34.04,22:50:21,262
000530,33.66,22:49:57,264
004513,34.09,22:50:12,261
000006,33.60,22:48:39,267
000364,33.55,22:50:04,266
003319,33.60,22:50:21,266
004786,34.04,22:49:49,264
004112,33.95,22:50:31,262
003093,33.85,22:49:49,265
003249,33.94,22:50:27,263
000306,33.82,22:50:13,264
002892,34.03,22:50:06,262
003494,33.86,22:48:01,263
002128,33.71,22:50:14,264
000548,33.69,22:47:14,265
004634,34.04,22:49:39,262
003579,33.99,22:50:02,262
003243,33.89,22:50:16,263
004305,34.00,22:50:20,262
003395,34.05,22:50:19,262
003260,33.86,22:50:18,263
002527,34.04,22:50:20,262
002668,33.61,22:49:40,266
002301,34.01,22:50:19,262
006002,33.49,22:49:58,267
005908,33.88,22:50:29,263
005973,33.95,22:50:01,262
005719,34.03,22:49:58,263
005511,33.93,22:49:58,264
005914,34.00,22:50:25,263
005119,33.85,22:50:15,263
005776,33.83,22:50:20,263
004445,33.91,22:49:43,264
005855,34.04,22:50:09,262
002750,33.69,22:50:23,265
003340,33.46,22:49:48,266
001411,33.64,22:49:31,265
005535,33.98,22:49:56,263
005602,33.99,22:49:56,263
002811,33.57,22:49:56,266
002758,34.04,22:49:56,263
005761,34.04,22:49:56,263
003305,34.00,22:50:09,262
000714,33.59,22:49:10,266
005706,33.97,22:49:55,263
000363,33.56,22:49:01,266
004301,34.07,22:50:06,262
005979,33.58,22:49:49,266
001820,33.94,22:49:58,262
002013,33.96,22:48:45,264
000210,33.56,22:48:45,267
001783,33.96,22:49:29,263
000746,33.82,22:48:45,265
001255,33.88,22:49:29,264
003831,33.80,22:50:12,265
000190,33.92,22:50:02,263
002913,33.68,22:50:12,266
001690,33.94,22:50:12,264
003421,33.99,22:50:12,264
004279,33.99,22:50:05,263
003332,33.86,22:50:08,263
004707,34.09,22:50:11,263
000156,34.04,22:49:48,263
004832,33.99,22:50:11,263
002584,33.92,22:50:11,264
001573,33.97,22:50:11,264
002553,33.91,22:48:09,263
004568,34.02,22:49:59,262
004771,33.88,22:50:16,263
000585,33.81,22:48:09,264
004887,33.73,22:49:50,264
004642,33.47,22:50:10,266
001346,34.03,22:50:15,263
002162,33.54,22:50:01,265
001980,34.05,22:50:13,262
003960,33.98,22:50:15,263
000842,33.51,22:49:35,266
002533,33.60,22:49:28,266
001574,33.52,22:49:12,267
001648,34.03,22:49:17,262
002470,34.03,22:49:54,262
001758,33.79,22:49:12,265
000600,33.94,22:49:12,263
000517,33.94,22:49:12,263
005918,34.03,22:50:16,263
006085,34.03,22:50:11,263
005626,33.61,22:50:16,266
003350,33.91,22:50:11,264
002673,34.03,22:50:16,263
004957,33.64,22:50:16,266
002217,33.64,22:50:18,266
001222,33.99,22:50:18,263
000861,33.76,22:50:20,265
005448,33.63,22:50:20,266
004647,33.85,22:50:20,264
004280,34.03,22:50:18,263
001810,34.05,22:49:53,262
002376,34.01,22:49:55,262
000810,33.50,22:49:44,266
005813,33.44,22:49:30,267
005960,33.96,22:49:55,263
000486,34.11,22:49:37,261
001422,33.89,22:49:53,264
005055,33.80,22:49:57,265
000590,34.02,22:49:57,263
002350,34.02,22:49:57,263
002821,33.87,22:49:49,264
003958,33.66,22:49:51,265
004688,33.51,22:49:27,266
004633,33.89,22:50:23,263
002381,33.97,22:49:02,264
004270,33.92,22:50:26,263
004906,33.81,22:49:10,264
000722,34.07,22:49:47,262
002356,33.94,22:49:26,263
001124,34.05,22:49:24,262
003354,34.08,22:49:07,262
003149,33.93,22:49:29,263
000052,33.84,22:49:26,264
000846,33.87,22:49:26,263
002448,33.61,22:49:55,265
000920,33.75,22:50:03,264
005243,33.94,22:49:43,263
001653,34.04,22:48:18,263
004078,33.91,22:50:08,263
003429,33.97,22:50:08,263
seg.nfo,33.53,,
seg.nfo,33.63,,
seg.nfo,33.90,,
seg.nfo,33.87,,
seg.nfo,34.09,,
seg.nfo,33.50,,
005580,34.07,22:49:29,263
004155,33.95,22:49:29,264
000762,33.58,22:49:29,267
005707,34.14,22:49:29,262
001058,33.39,22:49:29,268
002703,33.59,22:49:29,266
000914,33.78,22:50:22,265
004621,33.90,22:50:22,264
005687,33.96,22:50:23,264
003592,33.58,22:50:23,267
004581,34.01,22:50:23,263
005043,33.87,22:50:23,264
003465,33.54,22:48:58,266
004464,33.83,22:49:53,264
003506,34.04,22:49:34,262
005461,33.51,22:49:43,266
000960,33.92,22:48:49,264
004575,33.51,22:49:13,266
004531,33.54,22:50:18,267
002426,33.92,22:50:18,264
004830,33.54,22:50:18,267
004277,33.97,22:50:18,264
002883,34.06,22:50:18,263
000213,33.95,22:49:54,263
003109,33.59,22:48:55,266
005899,33.84,22:50:17,264
005078,34.09,22:49:05,262
000074,33.58,22:49:02,266
003196,34.04,22:49:05,262
001730,33.85,22:49:02,264
001949,33.82,22:49:23,264
000054,33.85,22:48:45,264
000644,33.94,22:49:23,263
001172,33.87,22:48:37,264
002662,34.07,22:49:23,262
002186,33.88,22:49:23,264
002989,33.61,22:50:02,265
002420,33.57,22:49:34,267
004091,33.87,22:49:38,263
000002,34.01,22:49:41,262
004331,33.92,22:50:02,263
002076,33.51,22:49:57,266
000108,33.56,22:47:53,266
002661,33.82,22:49:35,264
000357,33.96,22:47:53,263
003027,33.88,22:50:17,263
002458,33.83,22:49:49,264
003136,34.04,22:50:06,262
001296,34.04,22:50:15,262
004760,33.60,22:49:29,265
004297,33.49,22:49:16,267
000591,33.89,22:49:11,264
003101,33.94,22:50:12,262
005158,33.82,22:49:35,264
004748,34.04,22:49:37,262
000402,33.62,22:48:12,266
005077,34.04,22:50:26,262
000568,33.94,22:49:35,263
002093,33.79,22:49:35,265
003365,34.07,22:49:50,262
001674,33.98,22:49:50,263
001080,33.83,22:49:50,264
002123,34.10,22:48:27,262
004419,33.99,22:49:50,263
001554,33.66,22:48:37,265
002536,33.96,22:49:45,263
004753,33.89,22:49:45,263
006048,33.99,22:49:16,263
005888,33.83,22:49:21,264
001262,34.01,22:49:21,262
006035,33.89,22:49:45,263
001097,33.56,22:50:04,266
000265,34.04,22:50:27,262
002176,34.09,22:50:31,261
000523,34.10,22:50:25,261
000893,33.55,22:50:23,266
001171,33.62,22:50:29,265
003118,33.82,22:49:21,264
005562,33.77,22:49:21,264
005928,33.97,22:49:15,263
000572,33.88,22:47:46,263
003711,33.64,22:47:43,265
002015,34.01,22:47:43,262
004534,33.58,22:49:16,266
004931,34.03,22:49:16,263
000815,33.65,22:49:22,265
002199,34.05,22:50:28,262
005084,33.78,22:50:26,264
000058,33.57,22:48:43,266
003017,33.95,22:50:13,263
005007,33.56,22:50:08,266
005133,33.94,22:50:16,264
002084,33.83,22:50:16,264
005369,34.08,22:50:16,263
001708,34.02,22:50:16,263
001981,34.06,22:50:18,262
000843,33.96,22:50:18,263
005570,34.02,22:50:12,264
004166,33.84,22:50:18,264
003103,34.03,22:50:18,263
002481,33.65,22:50:18,265
003594,33.70,22:49:01,265
005442,33.59,22:48:32,266
006110,33.88,22:51:23,263
000029,33.80,22:46:19,264
001704,33.77,22:49:01,264
004720,34.05,22:49:01,262
003945,34.08,22:48:32,262
003962,33.84,22:49:49,264
001022,33.94,22:49:58,263
002581,33.92,22:49:55,263
000763,33.62,22:48:35,266
005951,33.53,22:49:39,266
003201,33.85,22:49:49,264
002733,34.09,22:50:32,262
001527,33.92,22:50:29,263
000304,33.44,22:49:44,267
000988,33.87,22:49:47,263
001499,34.11,22:49:53,262
003587,33.61,22:49:53,265
004934,33.61,22:49:02,266
000286,33.97,22:50:04,264
003744,34.06,22:49:05,261
000831,33.97,22:50:04,264
002549,33.93,22:50:04,264
003366,33.73,22:50:04,265
002525,34.01,22:48:41,262
002190,33.83,22:50:00,264
004997,33.81,22:48:34,264
002181,34.11,22:50:00,262
001130,33.97,22:48:34,263
004889,33.86,22:50:00,264
000910,34.01,22:50:10,264
003122,34.05,22:50:30,262
002474,33.97,22:50:29,263
003706,33.90,22:50:29,263
002283,33.83,22:50:30,263
005024,33.95,22:50:25,263
001476,33.92,22:49:08,263
000901,33.90,22:48:56,264
000660,33.51,22:48:20,267
004049,33.86,22:49:02,263
003445,33.85,22:48:26,263
000282,33.87,22:49:08,263
002043,33.47,22:49:49,267
005076,33.84,22:50:16,263
002497,33.62,22:49:58,265
003367,33.98,22:50:10,262
004195,33.87,22:50:31,263
005458,33.95,22:50:22,263
002321,34.08,22:50:00,263
001516,33.99,22:50:00,264
001746,34.14,22:50:00,263
000385,33.90,22:50:00,265
001199,33.98,22:50:00,264
000588,33.87,22:50:00,265
004494,33.68,22:50:03,264
001587,33.91,22:49:07,264
004974,33.81,22:50:10,264
000687,33.81,22:50:10,264
002246,33.97,22:49:54,263
002028,33.94,22:50:10,263
002174,33.87,22:49:23,263
005778,34.05,22:49:26,263
002659,33.94,22:49:21,263
000891,34.01,22:49:26,263
003428,33.85,22:49:26,264
004005,33.95,22:49:23,263
000862,34.00,22:48:57,263
003156,33.84,22:48:57,264
003033,33.84,22:49:29,264
002570,33.81,22:48:54,264
003086,34.03,22:49:29,263
001614,33.93,22:48:57,263
001784,33.95,22:50:32,262
003306,34.01,22:50:18,263
003143,33.57,22:50:18,266
000617,34.05,22:50:18,263
002881,33.87,22:50:18,264
001373,33.73,22:50:17,265
000422,33.97,22:49:26,264
000145,34.06,22:49:26,263
002957,33.58,22:49:26,267
003455,33.96,22:49:18,264
002766,33.91,22:49:26,264
001562,34.13,22:49:26,262
000978,34.01,22:49:45,263
001154,33.53,22:49:45,267
001683,33.61,22:49:45,266
002486,34.07,22:49:45,263
002331,33.64,22:49:45,266
000091,34.01,22:49:45,263
002719,34.11,22:49:06,263
001512,33.87,22:49:06,265
000141,33.76,22:49:06,266
000086,33.90,22:49:06,265
000834,33.95,22:49:06,265
002045,33.98,22:49:06,264
004496,34.06,22:49:53,262
002138,33.96,22:49:53,263
005002,33.86,22:49:53,264
000725,34.02,22:49:37,262
005477,33.92,22:49:53,263
000975,33.94,22:49:51,262
001803,33.89,22:49:10,265
002864,33.78,22:49:10,266
003126,34.11,22:49:10,263
000951,33.82,22:49:10,265
000599,33.86,22:49:10,265
001647,34.05,22:49:10,264
005465,33.87,22:50:01,264
005405,33.85,22:49:56,264
004312,33.94,22:50:01,263
000704,33.52,22:49:38,265
002172,34.01,22:49:06,263
002841,34.12,22:50:01,262
002214,33.78,22:48:59,264
002513,33.99,22:48:59,263
001610,34.08,22:48:59,262
001136,33.52,22:48:47,267
001536,33.94,22:48:59,263
001219,33.90,22:48:59,263
002866,33.92,22:47:42,264
002071,33.43,22:47:42,268
000703,34.02,22:47:42,264
002171,33.67,22:47:42,266
000990,33.46,22:47:42,268
000435,34.07,22:47:42,263
003410,33.94,22:47:48,263
002035,34.08,22:47:48,262
002400,33.54,22:47:37,266
002648,33.99,22:48:18,263
003343,34.05,22:47:48,263
001231,33.49,22:47:52,266
001120,33.56,22:49:39,265
002289,33.93,22:49:22,263
001842,34.08,22:50:06,262
002352,33.67,22:49:47,265
000638,33.56,22:48:15,268
001520,33.96,22:49:47,263
005152,33.86,22:49:00,265
005805,33.86,22:49:00,264
001246,33.68,22:49:00,266
003177,34.08,22:48:57,263
001765,33.94,22:48:57,264
001274,33.51,22:49:00,267
001308,33.97,22:48:51,263
001972,33.68,22:49:48,265
000224,33.79,22:49:53,264
003068,33.54,22:49:39,266
004074,33.90,22:49:54,263
002684,34.01,22:49:54,262
002787,33.62,22:50:15,266
003500,34.07,22:50:15,263
001897,33.45,22:50:08,267
003869,33.99,22:49:16,263
003779,33.99,22:50:15,263
003662,33.46,22:50:15,267
005659,33.68,22:48:08,265
003378,33.88,22:48:08,263
005295,33.95,22:48:08,263
002808,33.73,22:49:51,265
004371,33.87,22:46:47,264
001992,33.53,22:46:47,267
003141,33.44,22:49:52,268
003236,33.86,22:50:07,263
000652,33.38,22:49:52,268
001957,34.12,22:49:45,263
003009,33.96,22:49:52,264
002652,33.60,22:49:52,266
005171,33.84,22:50:30,263
004851,33.83,22:49:44,265
003757,33.93,22:49:44,264
005868,34.02,22:49:51,262
005366,33.55,22:49:44,267
005621,34.02,22:50:27,262
001927,33.85,22:50:07,265
002037,33.71,22:48:41,266
003131,34.00,22:50:14,263
002364,33.93,22:50:07,264
001233,33.97,22:50:07,264
002606,33.55,22:50:07,267
004999,33.87,22:50:23,264
004079,33.87,22:50:13,263
002696,33.50,22:50:13,266
004891,34.05,22:50:17,262
003799,34.13,22:50:21,261
003071,33.91,22:50:28,263
003462,34.03,22:49:28,263
001524,33.70,22:49:20,265
000985,33.44,22:49:28,268
000153,34.00,22:49:28,263
000559,33.93,22:49:28,264
001892,34.05,22:49:40,262
003208,33.90,22:48:53,265
002009,33.78,22:48:53,266
000492,33.74,22:48:53,266
000317,33.85,22:48:53,265
002954,33.90,22:48:53,265
002517,33.94,22:48:53,264
001012,33.87,22:48:06,263
005594,33.92,22:48:06,263
003976,33.69,22:50:07,265
000688,33.71,22:47:59,265
003157,33.96,22:50:07,263
004870,33.76,22:50:28,264
000222,34.04,22:48:33,263
004337,33.92,22:49:30,263
000906,33.51,22:49:30,267
004097,34.01,22:49:30,263
000832,33.58,22:48:39,266
004662,33.99,22:49:49,263
006054,34.06,22:50:03,262
000679,33.92,22:49:43,263
005285,33.84,22:49:39,265
001763,33.56,22:49:43,266
005600,33.89,22:50:05,263
006038,33.93,22:50:18,262
000339,33.98,22:48:28,263
000182,34.05,22:49:43,262
000044,33.93,22:49:43,263
002740,33.51,22:49:43,266
002386,33.56,22:49:43,266
003488,34.08,22:49:53,262
000903,33.86,22:49:53,265
000413,33.79,22:49:53,265
000136,33.88,22:49:55,263
001293,34.05,22:50:28,261
000625,33.52,22:49:58,266
003993,33.93,22:49:53,264
005452,33.98,22:50:04,263
005313,33.93,22:50:04,263
006017,33.84,22:50:09,263
004763,33.95,22:49:37,264
004918,33.72,22:50:02,265
006045,33.72,22:50:02,264
004070,33.82,22:50:11,264
001271,33.91,22:50:15,264
004435,33.84,22:50:15,264
003613,33.93,22:50:12,263
001160,34.01,22:50:12,262
004789,33.99,22:50:15,263
001132,33.63,22:49:26,265
004196,33.84,22:49:56,264
003527,33.99,22:49:48,262
002429,34.00,22:49:56,263
001067,33.86,22:49:56,264
000011,34.03,22:49:56,263
000913,33.53,22:49:05,267
004659,33.78,22:49:05,265
005475,33.85,22:49:18,264
000257,34.07,22:49:10,261
001089,33.94,22:49:18,263
003297,33.95,22:49:18,263
001539,34.08,22:50:27,262
003155,33.98,22:49:59,263
003886,33.85,22:50:25,264
002436,33.87,22:50:27,263
001444,34.04,22:50:19,262
001613,33.93,22:50:17,263
001180,33.60,22:48:05,265
000366,33.87,22:49:02,263
004086,33.75,22:50:23,264
004915,33.75,22:50:21,264
005329,34.04,22:50:23,262
000062,33.47,22:49:02,266
005505,33.86,22:50:04,263
005734,33.60,22:49:52,265
001196,34.07,22:50:07,263
001679,33.96,22:49:59,262
002739,33.52,22:50:05,266
003312,33.92,22:50:07,264
002790,34.05,22:50:02,262
003345,33.99,22:49:49,262
003681,33.91,22:50:14,263
004865,33.83,22:50:14,264
001625,33.50,22:48:41,266
000042,34.10,22:48:36,262
004136,33.99,22:50:15,263
001381,33.82,22:50:13,264
001764,33.73,22:49:57,265
003649,33.81,22:50:15,264
005708,33.93,22:49:55,264
000643,33.96,22:50:00,263
003339,33.59,22:50:08,266
002222,34.06,22:50:08,262
001362,33.60,22:49:22,266
002906,33.94,22:50:08,263
002231,33.53,22:49:16,267
001719,34.07,22:49:42,262
000123,33.98,22:49:00,263
003182,33.88,22:49:00,264
004492,33.53,22:49:37,266
001328,33.54,22:49:09,266
004619,33.98,22:49:37,263
001503,34.04,22:49:09,262
000681,33.93,22:50:09,263
003220,33.86,22:50:09,264
005101,33.53,22:49:42,267
004614,34.03,22:49:42,263
005249,33.84,22:49:42,265
004469,33.96,22:50:09,263
001905,33.87,22:49:51,263
002088,33.58,22:49:59,266
002443,34.01,22:49:59,263
004421,33.95,22:50:05,263
004215,33.57,22:49:51,266
004075,34.13,22:49:59,262
004498,33.93,22:50:18,263
003377,33.92,22:50:18,263
005347,33.40,22:48:55,268
005968,33.78,22:50:18,264
003233,34.04,22:49:18,262
005881,33.96,22:50:18,263
003401,33.95,22:50:00,263
003982,33.86,22:49:49,264
003877,33.57,22:49:53,265
005879,34.01,22:50:25,262
002155,33.90,22:50:04,263
004223,34.06,22:50:24,261
003572,34.04,22:49:29,262
002239,33.56,22:48:56,267
001911,33.48,22:49:11,267
005138,33.58,22:49:29,266
002221,34.01,22:49:05,263
002230,34.01,22:49:11,263
000454,34.05,22:48:56,263
005316,33.85,22:50:28,263
001824,33.86,22:48:59,263
005268,34.02,22:50:26,262
005361,33.97,22:48:56,263
001548,33.45,22:49:16,266
005601,33.47,22:48:20,268
003972,33.61,22:48:20,266
003617,33.51,22:48:20,267
004917,34.03,22:48:20,263
005531,34.00,22:48:20,264
005267,33.90,22:48:20,264
002166,33.61,22:47:38,267
001438,33.84,22:49:21,264
005767,33.90,22:49:15,264
005722,34.03,22:49:21,263
006053,33.95,22:48:28,263
005112,33.74,22:49:21,265
005413,34.07,22:50:02,262
001083,33.60,22:49:32,265
006001,33.92,22:50:14,263
002262,33.57,22:49:25,266
005087,34.13,22:49:34,261
005350,33.93,22:49:39,263
003490,33.94,22:49:22,264
002768,34.07,22:49:22,263
004682,33.77,22:49:22,265
004604,33.96,22:49:22,264
000636,33.47,22:49:03,267
003349,34.08,22:49:22,263
003656,33.88,22:49:56,264
001542,33.81,22:49:56,266
000966,34.03,22:49:56,263
005215,34.06,22:49:52,263
005418,33.99,22:49:56,264
004391,33.93,22:49:56,264
001978,34.12,22:50:04,262
003047,33.96,22:50:04,263
001480,33.85,22:50:04,264
002873,33.88,22:50:04,264
003810,33.62,22:49:54,266
005496,33.83,22:50:04,264
002059,33.95,22:49:47,263
000349,33.65,22:49:40,267
001163,33.61,22:49:47,265
003125,33.95,22:50:03,263
001986,33.94,22:49:53,262
003497,33.88,22:50:03,264
000666,33.98,22:50:28,262
000833,33.82,22:48:58,265
001870,34.01,22:48:58,264
000334,33.91,22:48:58,265
003443,33.96,22:48:58,264
002044,34.07,22:48:58,263
000693,33.62,22:50:05,266
005063,33.92,22:50:08,263
002795,33.99,22:50:03,262
004894,33.99,22:50:24,263
002052,33.50,22:50:05,267
002638,33.52,22:49:57,267
001800,33.66,22:48:23,266
001161,33.84,22:49:32,264
004924,33.95,22:49:32,263
002835,34.04,22:49:32,262
004163,33.83,22:49:32,264
000513,33.49,22:49:25,266
001650,33.94,22:49:52,262
004375,33.84,22:50:27,263
001990,33.90,22:50:20,263
002472,33.87,22:50:00,264
001028,33.52,22:49:15,267
003352,34.06,22:50:22,262
002260,33.95,22:49:34,264
004627,33.84,22:49:34,264
001509,33.85,22:49:34,264
000378,33.56,22:47:58,266
000415,33.53,22:47:58,266
002251,33.83,22:49:34,264
005358,33.61,22:48:44,267
004102,33.97,22:49:35,262
002846,33.55,22:49:20,266
000580,33.98,22:49:14,263
004950,34.03,22:49:11,262
004295,33.94,22:49:35,263
000116,33.61,22:48:48,266
002607,33.91,22:50:24,264
003806,34.05,22:50:18,262
006040,33.52,22:50:02,266
005434,33.87,22:48:48,264
006051,33.91,22:50:24,264
004538,33.74,22:47:56,265
000071,33.99,22:47:52,264
005163,33.89,22:48:29,263
005353,33.79,22:47:52,265
001189,33.40,22:47:52,268
005060,33.99,22:47:56,263
004649,33.86,22:50:11,264
003549,34.04,22:50:16,263
004110,33.63,22:50:16,266
003727,34.03,22:50:15,263
002469,33.83,22:50:15,264
004002,34.00,22:50:16,263
003622,33.98,22:50:01,263
004190,34.02,22:49:08,263
001142,33.52,22:47:27,266
000494,33.59,22:48:29,265
002020,33.78,22:50:01,265
002111,33.50,22:48:59,266
004313,33.95,22:49:55,263
002604,34.10,22:49:55,262
001677,34.01,22:49:22,263
000140,34.05,22:49:55,262
002253,34.11,22:49:55,262
000380,33.93,22:49:55,263
000633,33.58,22:49:58,266
001087,34.09,22:50:20,261
000292,33.53,22:48:54,267
000227,34.06,22:49:38,261
001321,33.88,22:50:02,263
000421,33.86,22:50:17,264
003438,33.61,22:49:36,265
000274,33.99,22:49:41,263
000449,34.03,22:49:18,263
003321,33.99,22:50:14,263
003856,33.97,22:50:14,263
005528,33.63,22:50:14,265
005559,34.00,22:49:34,264
000692,33.97,22:49:34,264
005518,33.81,22:49:34,265
005630,34.08,22:49:34,263
005050,33.83,22:49:34,265
002341,33.96,22:49:34,264
005027,33.61,22:49:44,266
000410,33.94,22:49:38,263
001224,33.78,22:49:44,264
001475,34.05,22:49:52,262
004773,33.89,22:49:44,264
002101,34.00,22:49:38,263
003631,33.56,22:50:17,266
000202,33.47,22:50:08,267
000165,33.95,22:49:53,263
000738,33.89,22:50:17,264
003357,33.95,22:50:17,263
003029,34.09,22:50:27,262
005202,33.48,22:49:21,267
004808,33.97,22:49:29,263
001687,34.12,22:49:29,262
000760,34.03,22:49:04,262
000593,34.06,22:49:29,263
004735,33.52,22:49:29,267
000594,33.45,22:48:39,267
002971,33.54,22:49:22,266
000761,33.90,22:49:32,263
005826,33.83,22:50:06,264
003361,33.92,22:48:39,264
003225,33.94,22:50:06,263
001624,33.93,22:48:26,263
002798,33.99,22:49:44,263
005352,33.85,22:49:44,264
004888,34.00,22:49:44,263
004569,33.87,22:49:44,264
000974,33.66,22:47:53,266
001538,33.82,22:50:14,265
001612,33.85,22:50:18,263
005425,33.97,22:50:31,263
003223,33.94,22:50:22,263
003568,33.98,22:50:18,262
005702,33.77,22:50:31,264
001828,33.97,22:50:05,263
000218,33.57,22:49:14,267
004584,33.92,22:50:05,263
002546,34.04,22:50:05,262
003872,33.50,22:50:05,267
005863,33.43,22:50:05,267
000754,34.01,22:49:23,263
002634,33.52,22:49:23,267
002338,33.94,22:49:23,264
002139,33.63,22:49:23,266
002048,33.54,22:50:00,266
000181,34.08,22:49:23,263
004892,33.46,22:48:09,267
003599,34.00,22:47:54,263
005057,33.99,22:48:09,263
003431,33.83,22:48:09,264
004321,33.93,22:48:09,264
002441,34.04,22:48:09,263
001918,33.85,22:49:51,265
006007,34.01,22:49:51,263
006016,33.85,22:49:51,264
000327,33.48,22:49:07,266
005197,33.98,22:49:51,263
004240,34.03,22:49:04,264
005370,33.61,22:49:58,266
005747,33.94,22:50:22,262
005720,34.10,22:50:32,261
004967,33.95,22:50:18,262
000995,33.75,22:50:02,264
005774,34.03,22:50:05,262
002726,33.86,22:49:59,264
004838,33.96,22:49:59,263
005169,33.96,22:49:58,263
004637,33.84,22:49:59,264
