000006,Start write_h5,1633661907.300118,8.249282836914062e-05
000006,Start generate_embeddings,1633661907.302379,0.002260923385620117
000006,Start unlink h5,1633661911.2651684,3.962789535522461
000006,Start savetxt,1633661911.2652526,8.416175842285156e-05
000006,Done,1633661911.2658885,0.0006358623504638672
000007,Start preprocess_pdb,1633661837.0902662,0
000007,Start preprocess_traj,1633661857.1361337,20.045867443084717
000007,Start concatenate,1633661870.5651245,13.428990840911865
000007,Start write_h5,1633661870.565237,0.0001125335693359375
000007,Start generate_embeddings,1633661870.568241,0.003003835678100586
000007,Start unlink h5,1633661873.2874088,2.719167947769165
000007,Start savetxt,1633661873.2874944,8.559226989746094e-05
000007,Done,1633661873.2881224,0.0006279945373535156
000008,Start preprocess_pdb,1633661598.433015,0
000008,Start preprocess_traj,1633661617.2283423,18.795327186584473
000008,Start concatenate,1633661629.174316,11.945973634719849
000008,Start write_h5,1633661629.1743898,7.390975952148438e-05
000008,Start generate_embeddings,1633661629.1764219,0.002032041549682617
000008,Start unlink h5,1633661631.4470072,2.270585298538208
000008,Start savetxt,1633661631.4470892,8.20159912109375e-05
000008,Done,1633661631.4476259,0.0005366802215576172
000009,Start preprocess_pdb,1633661649.6120706,0
000009,Start preprocess_traj,1633661672.6729238,23.060853242874146
000009,Start concatenate,1633661684.7098083,12.036884546279907
000009,Start write_h5,1633661684.7098694,6.103515625e-05
000009,Start generate_embeddings,1633661684.711686,0.0018165111541748047
000009,Start unlink h5,1633661687.5434146,2.83172869682312
000009,Start savetxt,1633661687.54347,5.53131103515625e-05
000009,Done,1633661687.5439155,0.0004456043243408203
000010,Start preprocess_pdb,1633661824.240308,0
000010,Start preprocess_traj,1633661847.5361028,23.29579472541809
000010,Start concatenate,1633661861.4031563,13.867053508758545
000010,Start write_h5,1633661861.4032266,7.033348083496094e-05
000010,Start generate_embeddings,1633661861.405196,0.0019693374633789062
000010,Start unlink h5,1633661864.5436773,3.138481378555298
000010,Start savetxt,1633661864.5437489,7.152557373046875e-05
000010,Done,1633661864.5442545,0.0005056858062744141
000011,Start preprocess_pdb,1633661881.109077,0
000011,Start preprocess_traj,1633661901.2160454,20.10696840286255
000011,Start concatenate,1633661914.677791,13.461745738983154
000011,Start write_h5,1633661914.6778674,7.62939453125e-05
000011,Start generate_embeddings,1633661914.679956,0.0020885467529296875
000011,Start unlink h5,1633661917.9598207,3.27986478805542
000011,Start savetxt,1633661917.9599032,8.249282836914062e-05
000011,Done,1633661917.9605024,0.0005991458892822266
000012,Start preprocess_pdb,1633661730.6721277,0
000012,Start preprocess_traj,1633661761.5533454,30.88121771812439
000012,Start concatenate,1633661773.8757904,12.322444915771484
000012,Start write_h5,1633661773.8758717,8.130073547363281e-05
000012,Start generate_embeddings,1633661773.87822,0.0023484230041503906
000012,Start unlink h5,1633661776.172181,2.2939608097076416
000012,Start savetxt,1633661776.1722586,7.772445678710938e-05
000012,Done,1633661776.172861,0.0006024837493896484
000013,Start preprocess_pdb,1633661546.4681287,0
000013,Start preprocess_traj,1633661564.955232,18.48710322380066
000013,Start concatenate,1633661576.8961728,11.940940856933594
000013,Start write_h5,1633661576.8962557,8.296966552734375e-05
000013,Start generate_embeddings,1633661576.8985007,0.0022449493408203125
000013,Start unlink h5,1633661579.7511442,2.8526434898376465
000013,Start savetxt,1633661579.7512252,8.106231689453125e-05
000013,Done,1633661579.751843,0.0006177425384521484
000014,Start preprocess_pdb,1633661904.1858666,0
000014,Start preprocess_traj,1633661924.0752025,19.889335870742798
000014,Start concatenate,1633661936.153101,12.077898502349854
000014,Start write_h5,1633661936.1531656,6.461143493652344e-05
000014,Start generate_embeddings,1633661936.155053,0.0018873214721679688
000014,Start unlink h5,1633661939.9690895,3.8140366077423096
000014,Start savetxt,1633661939.969162,7.2479248046875e-05
000014,Done,1633661939.9697106,0.0005486011505126953
000015,Start preprocess_pdb,1633661747.1399052,0
000015,Start preprocess_traj,1633661769.2768672,22.136961936950684
000015,Start concatenate,1633661781.2078161,11.930948972702026
000015,Start write_h5,1633661781.2078958,7.963180541992188e-05
000015,Start generate_embeddings,1633661781.2101812,0.002285480499267578
000015,Start unlink h5,1633661783.57413,2.3639488220214844
000015,Start savetxt,1633661783.5742178,8.7738037109375e-05
000015,Done,1633661783.5748434,0.0006256103515625
000016,Start preprocess_pdb,1633661843.0312366,0
000016,Start preprocess_traj,1633661865.6055639,22.57432723045349
000016,Start concatenate,1633661877.5653255,11.959761619567871
000016,Start write_h5,1633661877.5654063,8.082389831542969e-05
000016,Start generate_embeddings,1633661877.5676472,0.002240896224975586
000016,Start unlink h5,1633661879.8883753,2.320728063583374
000016,Start savetxt,1633661879.8884609,8.559226989746094e-05
000016,Done,1633661879.8890872,0.0006263256072998047
000017,Start preprocess_pdb,1633661500.6166768,0
000017,Start preprocess_traj,1633661518.800002,18.18332529067993
000017,Start concatenate,1633661530.5052862,11.705284118652344
000017,Start write_h5,1633661530.5053701,8.392333984375e-05
000017,Start generate_embeddings,1633661530.507618,0.0022478103637695312
000017,Start unlink h5,1633661533.6939042,3.186286211013794
000017,Start savetxt,1633661533.6939893,8.511543273925781e-05
000017,Done,1633661533.6946025,0.0006132125854492188
000018,Start preprocess_pdb,1633661685.892079,0
000018,Start preprocess_traj,1633661709.5128217,23.620742559432983
000018,Start concatenate,1633661722.660492,13.147670269012451
000018,Start write_h5,1633661722.6605692,7.724761962890625e-05
000018,Start generate_embeddings,1633661722.6627982,0.002228975296020508
000018,Start unlink h5,1633661725.2752712,2.6124730110168457
000018,Start savetxt,1633661725.2753568,8.559226989746094e-05
000018,Done,1633661725.275983,0.0006263256072998047
000019,Start preprocess_pdb,1633661791.0763707,0
000019,Start preprocess_traj,1633661814.406236,23.329865217208862
000019,Start concatenate,1633661826.6681776,12.26194167137146
000019,Start write_h5,1633661826.6682525,7.486343383789062e-05
000019,Start generate_embeddings,1633661826.6703546,0.0021021366119384766
000019,Start unlink h5,1633661829.5146093,2.844254732131958
000019,Start savetxt,1633661829.5146782,6.890296936035156e-05
000019,Done,1633661829.5152285,0.0005502700805664062
000020,Start preprocess_pdb,1633661928.3024151,0
000020,Start preprocess_traj,1633661946.9052703,18.60285520553589
000020,Start concatenate,1633661959.7901833,12.884912967681885
000020,Start write_h5,1633661959.790335,0.00015163421630859375
000020,Start generate_embeddings,1633661959.794299,0.003963947296142578
000020,Start unlink h5,1633661962.5217018,2.727402925491333
000020,Start savetxt,1633661962.521783,8.130073547363281e-05
000020,Done,1633661962.5223897,0.000606536865234375
000021,Start preprocess_pdb,1633661562.762977,0
000021,Start preprocess_traj,1633661581.4517827,18.68880581855774
000021,Start concatenate,1633661593.5420136,12.090230941772461
000021,Start write_h5,1633661593.5420744,6.079673767089844e-05
000021,Start generate_embeddings,1633661593.5438173,0.0017428398132324219
000021,Start unlink h5,1633661596.3571475,2.8133301734924316
000021,Start savetxt,1633661596.3571994,5.1975250244140625e-05
000021,Done,1633661596.3576362,0.0004367828369140625
000022,Start preprocess_pdb,1633661848.9240465,0
000022,Start preprocess_traj,1633661868.4310231,19.50697660446167
000022,Start concatenate,1633661881.5468926,13.115869522094727
000022,Start write_h5,1633661881.5469694,7.677078247070312e-05
000022,Start generate_embeddings,1633661881.5491323,0.002162933349609375
000022,Start unlink h5,1633661884.1331549,2.5840225219726562
000022,Start savetxt,1633661884.133239,8.416175842285156e-05
000022,Done,1633661884.133859,0.0006198883056640625
000023,Start preprocess_pdb,1633661808.9154904,0
000023,Start preprocess_traj,1633661834.3838112,25.468320846557617
000023,Start concatenate,1633661847.593736,13.209924697875977
000023,Start write_h5,1633661847.5938137,7.772445678710938e-05
000023,Start generate_embeddings,1633661847.5957572,0.0019435882568359375
000023,Start unlink h5,1633661850.6194735,3.0237162113189697
000023,Start savetxt,1633661850.6195579,8.440017700195312e-05
000023,Done,1633661850.6201692,0.0006113052368164062
000024,Start preprocess_pdb,1633661899.768971,0
000024,Start preprocess_traj,1633661919.4570374,19.688066482543945
000024,Start concatenate,1633661931.785543,12.328505516052246
000024,Start write_h5,1633661931.7856262,8.320808410644531e-05
000024,Start generate_embeddings,1633661931.787945,0.002318859100341797
000024,Start unlink h5,1633661934.2418761,2.4539310932159424
000024,Start savetxt,1633661934.241961,8.487701416015625e-05
000024,Done,1633661934.2425766,0.0006155967712402344
000025,Start preprocess_pdb,1633661686.698032,0
000025,Start preprocess_traj,1633661707.4953551,20.79732322692871
000025,Start concatenate,1633661720.7488968,13.253541707992554
000025,Start write_h5,1633661720.7490335,0.0001366138458251953
000025,Start generate_embeddings,1633661720.7525115,0.0034780502319335938
000025,Start unlink h5,1633661724.1068907,3.354379177093506
000025,Start savetxt,1633661724.1069722,8.153915405273438e-05
000025,Done,1633661724.1075978,0.0006256103515625
000026,Start preprocess_pdb,1633661840.9397116,0
000026,Start preprocess_traj,1633661864.7314079,23.791696310043335
000026,Start concatenate,1633661877.2758236,12.544415712356567
000026,Start write_h5,1633661877.275974,0.00015044212341308594
000026,Start generate_embeddings,1633661877.2797518,0.003777742385864258
000026,Start unlink h5,1633661880.0690746,2.789322853088379
000026,Start savetxt,1633661880.069157,8.225440979003906e-05
000026,Done,1633661880.0696845,0.0005276203155517578
000027,Start preprocess_pdb,1633661501.8818827,0
000027,Start preprocess_traj,1633661520.3885071,18.506624460220337
000027,Start concatenate,1633661532.3823066,11.993799448013306
000027,Start write_h5,1633661532.3823912,8.463859558105469e-05
000027,Start generate_embeddings,1633661532.3846238,0.0022325515747070312
000027,Start unlink h5,1633661534.7682502,2.3836264610290527
000027,Start savetxt,1633661534.7683346,8.440017700195312e-05
000027,Done,1633661534.7689252,0.0005905628204345703
000028,Start preprocess_pdb,1633661908.2558432,0
000028,Start preprocess_traj,1633661927.0159802,18.76013708114624
000028,Start concatenate,1633661939.0961401,12.080159902572632
000028,Start write_h5,1633661939.0962083,6.818771362304688e-05
000028,Start generate_embeddings,1633661939.0979652,0.001756906509399414
000028,Start unlink h5,1633661942.2957199,3.1977546215057373
000028,Start savetxt,1633661942.295778,5.817413330078125e-05
000028,Done,1633661942.2962356,0.00045752525329589844
000029,Start preprocess_pdb,1633661449.767643,0
000029,Start preprocess_traj,1633661467.2937822,17.52613925933838
000029,Start concatenate,1633661479.2055354,11.911753177642822
000029,Start write_h5,1633661479.2056112,7.581710815429688e-05
000029,Start generate_embeddings,1633661479.2078602,0.002249002456665039
000029,Start unlink h5,1633661482.622818,3.4149577617645264
000029,Start savetxt,1633661482.6229076,8.96453857421875e-05
000029,Done,1633661482.623553,0.0006453990936279297
000030,Start preprocess_pdb,1633661669.1849415,0
000030,Start preprocess_traj,1633661691.304876,22.119934558868408
000030,Start concatenate,1633661703.3220522,12.017176151275635
000030,Start write_h5,1633661703.3221133,6.103515625e-05
000030,Start generate_embeddings,1633661703.3238928,0.0017795562744140625
000030,Start unlink h5,1633661706.4192684,3.0953755378723145
000030,Start savetxt,1633661706.4193254,5.698204040527344e-05
000030,Done,1633661706.4197996,0.0004742145538330078
000031,Start preprocess_pdb,1633661546.5530002,0
000031,Start preprocess_traj,1633661564.7910938,18.238093614578247
000031,Start concatenate,1633661576.7859845,11.994890689849854
000031,Start write_h5,1633661576.7860582,7.367134094238281e-05
000031,Start generate_embeddings,1633661576.7882955,0.0022373199462890625
000031,Start unlink h5,1633661580.198287,3.409991502761841
000031,Start savetxt,1633661580.1983752,8.821487426757812e-05
000031,Done,1633661580.1989875,0.0006122589111328125
000032,Start preprocess_pdb,1633661860.03462,0
000032,Start preprocess_traj,1633661887.8504012,27.815781116485596
000032,Start concatenate,1633661900.410918,12.560516834259033
000032,Start write_h5,1633661900.4109797,6.175041198730469e-05
000032,Start generate_embeddings,1633661900.4130359,0.002056121826171875
000032,Start unlink h5,1633661902.741548,2.328512191772461
000032,Start savetxt,1633661902.7416487,0.00010061264038085938
000032,Done,1633661902.7422423,0.0005936622619628906
000033,Start preprocess_pdb,1633661845.7851346,0
000033,Start preprocess_traj,1633661867.3004398,21.515305280685425
000033,Start concatenate,1633661879.3610644,12.060624599456787
000033,Start write_h5,1633661879.361147,8.249282836914062e-05
000033,Start generate_embeddings,1633661879.3633847,0.0022377967834472656
000033,Start unlink h5,1633661881.7238052,2.3604204654693604
000033,Start savetxt,1633661881.7238958,9.059906005859375e-05
000033,Done,1633661881.7245026,0.0006067752838134766
000034,Start preprocess_pdb,1633661521.6388772,0
000034,Start preprocess_traj,1633661540.3912785,18.75240135192871
000034,Start concatenate,1633661552.8492436,12.45796513557434
000034,Start write_h5,1633661552.8493178,7.414817810058594e-05
000034,Start generate_embeddings,1633661552.8513567,0.0020389556884765625
000034,Start unlink h5,1633661555.9665954,3.115238666534424
000034,Start savetxt,1633661555.9666772,8.177757263183594e-05
000034,Done,1633661555.967213,0.0005357265472412109
000035,Start preprocess_pdb,1633661592.8951337,0
000035,Start preprocess_traj,1633661613.498785,20.60365128517151
000035,Start concatenate,1633661625.4873855,11.988600492477417
000035,Start write_h5,1633661625.4874477,6.222724914550781e-05
000035,Start generate_embeddings,1633661625.4892168,0.0017690658569335938
000035,Start unlink h5,1633661629.0100918,3.5208749771118164
000035,Start savetxt,1633661629.0101504,5.8650970458984375e-05
000035,Done,1633661629.0106106,0.0004601478576660156
000036,Start preprocess_pdb,1633661635.1637645,0
000036,Start preprocess_traj,1633661656.1504507,20.98668622970581
000036,Start concatenate,1633661668.8926623,12.74221158027649
000036,Start write_h5,1633661668.892738,7.581710815429688e-05
000036,Start generate_embeddings,1633661668.8946295,0.0018913745880126953
000036,Start unlink h5,1633661672.0508564,3.156226873397827
000036,Start savetxt,1633661672.0509136,5.7220458984375e-05
000036,Done,1633661672.0514007,0.0004870891571044922
000037,Start preprocess_pdb,1633661909.661802,0
000037,Start preprocess_traj,1633661927.824989,18.16318702697754
000037,Start concatenate,1633661941.0742714,13.249282360076904
000037,Start write_h5,1633661941.0744267,0.0001552104949951172
000037,Start generate_embeddings,1633661941.0781689,0.003742218017578125
000037,Start unlink h5,1633661944.450006,3.3718371391296387
000037,Start savetxt,1633661944.4500813,7.534027099609375e-05
000037,Done,1633661944.4506838,0.0006024837493896484
000038,Start preprocess_pdb,1633661822.876692,0
000038,Start preprocess_traj,1633661846.088855,23.212162971496582
000038,Start concatenate,1633661859.4562654,13.36741042137146
000038,Start write_h5,1633661859.4564638,0.0001983642578125
000038,Start generate_embeddings,1633661859.4609618,0.004498004913330078
000038,Start unlink h5,1633661862.8864884,3.4255266189575195
000038,Start savetxt,1633661862.8865588,7.033348083496094e-05
000038,Done,1633661862.8871446,0.0005857944488525391
000039,Start preprocess_pdb,1633661507.6830058,0
000039,Start preprocess_traj,1633661525.5283582,17.84535241127014
000039,Start concatenate,1633661538.2467217,12.718363523483276
000039,Start write_h5,1633661538.2467933,7.152557373046875e-05
000039,Start generate_embeddings,1633661538.2489357,0.0021424293518066406
000039,Start unlink h5,1633661540.8488402,2.5999045372009277
000039,Start savetxt,1633661540.8489316,9.131431579589844e-05
000039,Done,1633661540.8495698,0.0006382465362548828
000040,Start preprocess_pdb,1633661914.8831024,0
000040,Start preprocess_traj,1633661932.6367705,17.753668069839478
000040,Start concatenate,1633661945.3282542,12.691483736038208
000040,Start write_h5,1633661945.3283403,8.606910705566406e-05
000040,Start generate_embeddings,1633661945.33059,0.0022497177124023438
000040,Start unlink h5,1633661948.0097108,2.6791207790374756
000040,Start savetxt,1633661948.0097923,8.153915405273438e-05
000040,Done,1633661948.01042,0.0006277561187744141
000041,Start preprocess_pdb,1633661510.5806298,0
000041,Start preprocess_traj,1633661528.21278,17.632150173187256
000041,Start concatenate,1633661540.1584148,11.945634841918945
000041,Start write_h5,1633661540.1584764,6.151199340820312e-05
000041,Start generate_embeddings,1633661540.1602104,0.001734018325805664
000041,Start unlink h5,1633661543.2592986,3.099088191986084
000041,Start savetxt,1633661543.25935,5.14984130859375e-05
000041,Done,1633661543.2597837,0.0004336833953857422
000042,Start preprocess_pdb,1633661618.8776722,0
000042,Start preprocess_traj,1633661637.8957684,19.018096208572388
000042,Start concatenate,1633661649.8446913,11.948922872543335
000042,Start write_h5,1633661649.844752,6.079673767089844e-05
000042,Start generate_embeddings,1633661649.8465176,0.0017654895782470703
000042,Start unlink h5,1633661652.676759,2.8302414417266846
000042,Start savetxt,1633661652.676811,5.1975250244140625e-05
000042,Done,1633661652.6772563,0.00044536590576171875
000043,Start preprocess_pdb,1633661694.2356856,0
000043,Start preprocess_traj,1633661713.695504,19.459818363189697
000043,Start concatenate,1633661725.5547316,11.859227657318115
000043,Start write_h5,1633661725.5548086,7.700920104980469e-05
000043,Start generate_embeddings,1633661725.5570395,0.0022308826446533203
000043,Start unlink h5,1633661729.4599512,3.90291166305542
000043,Start savetxt,1633661729.4600382,8.702278137207031e-05
000043,Done,1633661729.4606555,0.0006172657012939453
000044,Start preprocess_pdb,1633661865.2254045,0
000044,Start preprocess_traj,1633661890.8051426,25.5797381401062
000044,Start concatenate,1633661903.9256468,13.120504140853882
000044,Start write_h5,1633661903.9257386,9.179115295410156e-05
000044,Start generate_embeddings,1633661903.927671,0.001932382583618164
000044,Start unlink h5,1633661906.8649716,2.937300682067871
000044,Start savetxt,1633661906.8650227,5.1021575927734375e-05
000044,Done,1633661906.865457,0.0004343986511230469
000045,Start preprocess_pdb,1633661732.4106677,0
000045,Start preprocess_traj,1633661754.788609,22.377941370010376
000045,Start concatenate,1633661766.292136,11.50352692604065
000045,Start write_h5,1633661766.2922132,7.724761962890625e-05
000045,Start generate_embeddings,1633661766.294328,0.0021147727966308594
000045,Start unlink h5,1633661768.5685174,2.2741894721984863
000045,Start savetxt,1633661768.568604,8.654594421386719e-05
000045,Done,1633661768.5691874,0.0005834102630615234
000046,Start preprocess_pdb,1633661918.3824189,0
000046,Start preprocess_traj,1633661936.1514482,17.76902937889099
000046,Start concatenate,1633661948.702319,12.550870656967163
000046,Start write_h5,1633661948.7023892,7.033348083496094e-05
000046,Start generate_embeddings,1633661948.7045922,0.0022029876708984375
000046,Start unlink h5,1633661951.6627245,2.958132266998291
000046,Start savetxt,1633661951.662789,6.461143493652344e-05
000046,Done,1633661951.6633766,0.00058746337890625
000047,Start preprocess_pdb,1633661877.8424711,0
000047,Start preprocess_traj,1633661906.4922936,28.649822473526
000047,Start concatenate,1633661918.99967,12.507376432418823
000047,Start write_h5,1633661918.9997475,7.748603820800781e-05
000047,Start generate_embeddings,1633661919.0019794,0.0022318363189697266
000047,Start unlink h5,1633661921.5279632,2.5259838104248047
000047,Start savetxt,1633661921.5280304,6.723403930664062e-05
000047,Done,1633661921.5285828,0.0005524158477783203
000048,Start preprocess_pdb,1633661866.6844003,0
000048,Start preprocess_traj,1633661886.0295265,19.345126152038574
000048,Start concatenate,1633661898.813015,12.783488512039185
000048,Start write_h5,1633661898.8130915,7.653236389160156e-05
000048,Start generate_embeddings,1633661898.815264,0.0021724700927734375
000048,Start unlink h5,1633661901.152614,2.3373501300811768
000048,Start savetxt,1633661901.152703,8.893013000488281e-05
000048,Done,1633661901.153317,0.0006139278411865234
000049,Start preprocess_pdb,1633661870.1527743,0
000049,Start preprocess_traj,1633661890.6481194,20.49534511566162
000049,Start concatenate,1633661902.5107846,11.862665176391602
000049,Start write_h5,1633661902.510867,8.249282836914062e-05
000049,Start generate_embeddings,1633661902.513122,0.002254962921142578
000049,Start unlink h5,1633661904.7845743,2.2714521884918213
000049,Start savetxt,1633661904.7846606,8.630752563476562e-05
000049,Done,1633661904.7852688,0.0006082057952880859
000050,Start preprocess_pdb,1633661534.4344525,0
000050,Start preprocess_traj,1633661553.2383952,18.803942680358887
000050,Start concatenate,1633661565.2762628,12.037867546081543
000050,Start write_h5,1633661565.2763376,7.486343383789062e-05
000050,Start generate_embeddings,1633661565.2784016,0.0020639896392822266
000050,Start unlink h5,1633661568.3978379,3.119436264038086
000050,Start savetxt,1633661568.39792,8.20159912109375e-05
000050,Done,1633661568.3984468,0.0005269050598144531
000051,Start preprocess_pdb,1633661457.8056593,0
000051,Start preprocess_traj,1633661475.561082,17.755422592163086
000051,Start concatenate,1633661487.7749314,12.213849544525146
000051,Start write_h5,1633661487.774992,6.0558319091796875e-05
000051,Start generate_embeddings,1633661487.7767706,0.0017786026000976562
000051,Start unlink h5,1633661490.5508542,2.7740836143493652
000051,Start savetxt,1633661490.5509048,5.054473876953125e-05
000051,Done,1633661490.5513442,0.0004394054412841797
000052,Start preprocess_pdb,1633661711.148246,0
000052,Start preprocess_traj,1633661743.2190194,32.0707733631134
000052,Start concatenate,1633661756.3058457,13.08682632446289
000052,Start write_h5,1633661756.3059695,0.00012373924255371094
000052,Start generate_embeddings,1633661756.3086584,0.002688884735107422
000052,Start unlink h5,1633661759.6090703,3.3004119396209717
000052,Start savetxt,1633661759.6091363,6.604194641113281e-05
000052,Done,1633661759.6096249,0.0004885196685791016
000053,Start preprocess_pdb,1633661686.6973834,0
000053,Start preprocess_traj,1633661707.502155,20.804771661758423
000053,Start concatenate,1633661721.2454066,13.74325156211853
000053,Start write_h5,1633661721.245489,8.225440979003906e-05
000053,Start generate_embeddings,1633661721.2475982,0.0021092891693115234
000053,Start unlink h5,1633661724.1326702,2.8850719928741455
000053,Start savetxt,1633661724.1327212,5.1021575927734375e-05
000053,Done,1633661724.133242,0.0005207061767578125
000054,Start preprocess_pdb,1633661767.2509634,0
000054,Start preprocess_traj,1633661785.9930918,18.742128372192383
000054,Start concatenate,1633661798.3577583,12.36466646194458
000054,Start write_h5,1633661798.3578267,6.842613220214844e-05
000054,Start generate_embeddings,1633661798.3598342,0.0020074844360351562
000054,Start unlink h5,1633661801.1238155,2.763981342315674
000054,Start savetxt,1633661801.1238809,6.532669067382812e-05
000054,Done,1633661801.124442,0.0005612373352050781
000055,Start preprocess_pdb,1633661840.942418,0
000055,Start preprocess_traj,1633661864.9276726,23.985254526138306
000055,Start concatenate,1633661878.1459827,13.218310117721558
000055,Start write_h5,1633661878.1460655,8.273124694824219e-05
000055,Start generate_embeddings,1633661878.1481621,0.0020966529846191406
000055,Start unlink h5,1633661881.091763,2.94360089302063
000055,Start savetxt,1633661881.0918431,8.0108642578125e-05
000055,Done,1633661881.092376,0.0005328655242919922
000056,Start preprocess_pdb,1633661855.1880188,0
000056,Start preprocess_traj,1633661878.2954214,23.107402563095093
000056,Start concatenate,1633661891.8980684,13.602647066116333
000056,Start write_h5,1633661891.898152,8.368492126464844e-05
000056,Start generate_embeddings,1633661891.9004304,0.0022783279418945312
000056,Start unlink h5,1633661895.0796454,3.1792149543762207
000056,Start savetxt,1633661895.0797205,7.510185241699219e-05
000056,Done,1633661895.0803125,0.0005919933319091797
000057,Start preprocess_pdb,1633661882.715587,0
000057,Start preprocess_traj,1633661905.9354596,23.21987271308899
000057,Start concatenate,1633661919.8033586,13.867898941040039
000057,Start write_h5,1633661919.8034432,8.463859558105469e-05
000057,Start generate_embeddings,1633661919.8056884,0.002245187759399414
000057,Start unlink h5,1633661922.653253,2.847564697265625
000057,Start savetxt,1633661922.65334,8.702278137207031e-05
000057,Done,1633661922.6539705,0.0006303787231445312
000058,Start preprocess_pdb,1633661808.2624125,0
000058,Start preprocess_traj,1633661831.5471702,23.284757614135742
000058,Start concatenate,1633661843.7440758,12.196905612945557
000058,Start write_h5,1633661843.7441828,0.00010704994201660156
000058,Start generate_embeddings,1633661843.7464516,0.0022687911987304688
000058,Start unlink h5,1633661846.807043,3.060591459274292
000058,Start savetxt,1633661846.8071303,8.726119995117188e-05
000058,Done,1633661846.807757,0.0006265640258789062
000059,Start preprocess_pdb,1633661534.2498887,0
000059,Start preprocess_traj,1633661553.4489858,19.199097156524658
000059,Start concatenate,1633661565.531585,12.08259916305542
000059,Start write_h5,1633661565.5316472,6.222724914550781e-05
000059,Start generate_embeddings,1633661565.533475,0.0018277168273925781
000059,Start unlink h5,1633661568.8450475,3.311572551727295
000059,Start savetxt,1633661568.8450994,5.1975250244140625e-05
000059,Done,1633661568.8455436,0.00044417381286621094
000060,Start preprocess_pdb,1633661554.5705385,0
000060,Start preprocess_traj,1633661573.117862,18.54732346534729
000060,Start concatenate,1633661586.568815,13.450953006744385
000060,Start write_h5,1633661586.5689762,0.00016117095947265625
000060,Start generate_embeddings,1633661586.5723054,0.0033292770385742188
000060,Start unlink h5,1633661590.0906482,3.5183427333831787
000060,Start savetxt,1633661590.090717,6.890296936035156e-05
000060,Done,1633661590.0912886,0.0005714893341064453
000061,Start preprocess_pdb,1633661573.4443614,0
000061,Start preprocess_traj,1633661593.9359093,20.49154782295227
000061,Start concatenate,1633661605.88358,11.947670698165894
000061,Start write_h5,1633661605.8836508,7.081031799316406e-05
000061,Start generate_embeddings,1633661605.8854995,0.0018486976623535156
000061,Start unlink h5,1633661608.2751105,2.389611005783081
000061,Start savetxt,1633661608.2751918,8.130073547363281e-05
000061,Done,1633661608.275793,0.0006012916564941406
000062,Start preprocess_pdb,1633661808.12451,0
000062,Start preprocess_traj,1633661827.0117695,18.887259483337402
